date,closest_ims,rain_mm,wind_ms,temp_deg,rain_morning,wind_morning,temp_morning
2021-07-09,45,0,2.76,26.1,0,2.27,24.7
2021-07-10,45,0,2.8,26.1,0,2.46,24.8
2021-07-11,45,0,2.64,26.4,0,2.22,25.1
2021-07-12,45,0,2.58,26.2,0,2.2,24.9
2021-07-13,45,0,2.52,26.5,0,1.85,25.3
2021-07-14,45,0,2.82,26.3,0,2.14,25.3
2021-07-15,45,0,2.88,26.6,0,2.6,25.5
2021-07-16,45,0,2.94,26.9,0,2.56,25.6
2021-07-17,45,0,2.59,26.9,0,2.38,25.5
2021-07-18,45,0,1.82,26.6,0,0.943,24.6
2021-07-19,45,0,2.56,27.3,0,1.45,25.9
2021-07-20,45,0,2.93,27.2,0,2.09,26.3
2021-07-21,45,0,3.17,27,0,2.42,25.9
2021-07-22,45,0,3.29,26.9,0,2.82,26.1
2021-07-23,45,0,3.15,26.7,0,2.64,25.4
2021-07-24,45,0,3.42,27,0,3.43,26.2
2021-07-25,45,0,2.61,27.1,0,1.97,25.9
2021-07-26,45,0,2.53,27.4,0,1.55,26.4
2021-07-27,45,0,2.64,27.2,0,1.94,26
2021-07-28,45,0,3.14,27.5,0,2.74,26
2021-07-29,45,0,3.36,27.5,0,3.08,26.2
2021-07-30,45,0,2.87,27,0,2.53,25.6
2021-07-31,45,0,2.69,27.1,0,2.5,25.4
2021-05-02,46,0,1.76,20.9,0,2.09,19.7
2021-05-03,46,0,2.71,21.5,0,2.91,20.4
2021-05-04,46,0,3.44,22.2,0,4.02,21.4
2021-05-05,46,0,2.67,23,0,2.72,22.1
2021-05-19,46,0,3.6,22,0,1.64,20.9
2021-05-20,46,0,4.39,22.9,0,2.42,22.7
2021-05-21,46,0,3.65,23.2,0,2.65,23
2021-05-22,46,0,5.08,22.5,0,5.25,22.5
2021-05-23,46,0,4.44,22.1,0,3.89,21.9
2021-05-24,46,0,4.21,22.6,0,3.35,21.9
2021-05-25,46,0,3.35,23,0,2.51,21.9
2021-06-01,46,0,2.85,23.7,0,1.48,23
2021-06-02,46,0,4.11,23.8,0,3.59,23.6
2021-06-03,46,0,3.61,22.5,0,2.29,21.6
2021-06-04,46,0,3.36,22.7,0,2.07,21.9
2021-06-05,46,0,3.72,22.8,0,2.28,22.1
2021-06-06,46,0,3.81,23.4,0,2.81,22.5
2021-06-07,46,0,3.43,23.3,0,1.87,22.4
2021-06-08,46,0,3.15,23,0,1.97,21.7
2021-06-09,46,0,3.66,23.8,0,4.03,22.5
2021-06-10,46,0,2.62,24.3,0,1.53,23.8
2021-06-11,46,0,3.67,24.1,0,2.99,23.6
2021-06-12,46,0,4.44,23.6,0,2.82,22.3
2021-06-13,46,0,5.8,24.4,0,5.01,24.1
2021-06-14,46,0,4.29,24.3,0,3.25,24.1
2021-06-15,46,0,3.92,24,0,2.7,23.5
2021-06-16,46,0,3.84,24,0,2.46,23.4
2021-06-17,46,0,4.56,23.7,0,3.27,23.3
2021-06-18,46,0,3.74,23.7,0,2.29,23.2
2021-06-19,46,0,4.17,24.2,0,3.58,23.7
2021-06-20,46,0,3.57,24.1,0,2.74,23
2021-06-21,46,0,3.43,24.4,0,2.95,23.3
2021-06-22,46,0,3.07,24.6,0,2.02,23.5
2021-06-23,46,0,3.55,25.1,0,2.24,24.6
2021-06-24,46,0,3.19,25.1,0,2.06,24.5
2021-06-25,46,0,2.9,25.2,0,2.25,24
2021-06-26,46,0,3.14,25.7,0,2.49,25
2021-06-27,46,0,3.69,26,0,3.59,24.9
2021-06-28,46,0,2.69,26.6,0,2.38,25.6
2021-06-29,46,0,3.48,26.7,0,3.59,25.7
2021-06-30,46,0,3.3,27,0,3.5,26.1
2021-07-01,46,0,3.64,27.1,0,3.97,26.2
2021-07-02,46,0,3.58,27,0,3.93,25.9
2021-07-03,46,0,3.82,27.5,0,3.9,26.9
2021-07-04,46,0,5.29,27.3,0,5.13,26.9
2021-07-05,46,0,4.15,27.1,0,3.53,26.8
2021-07-06,46,0,4.28,26.5,0,4.28,25.8
2021-07-07,46,0,3.55,26.3,0,3.26,25.3
2021-07-08,46,0,3.53,26.6,0,2.29,25.7
2021-07-09,46,0,3.75,27,0,3.24,25.9
2021-07-10,46,0,3.97,27.4,0,4.16,26.8
2021-07-11,46,0,3.8,27.3,0,3.61,26.8
2021-07-12,46,0,3.51,27.1,0,3.29,26.2
2021-07-13,46,0,3.4,27.5,0,2.64,27.1
2021-07-14,46,0,3.89,27.5,0,3.33,27.2
2021-07-15,46,0,3.96,27.7,0,4.24,27.2
2021-07-16,46,0,4.02,27.8,0,3.99,27
2021-07-17,46,0,3.51,27.6,0,3.53,26.9
2021-07-18,46,0,3.32,26.9,0,1.83,25.4
2021-07-19,46,0,3.77,28,0,1.64,27.1
2021-07-20,46,0,4.31,28.1,0,3.07,27.8
2021-07-21,46,0,4.56,28,0,3.77,27.7
2021-07-22,46,0,4.74,28,0,4.5,27.7
2021-07-23,46,0,4.52,27.9,0,4.39,27.3
2021-07-24,46,0,4.76,28.2,0,5.04,27.9
2021-07-25,46,0,3.84,28.1,0,2.85,27.6
2021-07-26,46,0,4.16,28.3,0,2.72,28.1
2021-07-27,46,0,3.87,28.4,0,2.65,28
2021-07-28,46,0,4.07,28.5,0,3.82,27.7
2021-07-29,46,0,4.47,28.7,0,4.47,28.1
2021-07-30,46,0,4.18,28.2,0,4.32,27.4
2021-07-31,46,0,3.52,27.9,0,3.61,26.8
2021-05-02,121,0,2.17,22.5,0,1.42,18.7
2021-05-03,121,0,2.17,23.4,0,1.87,19.5
2021-05-04,121,0,2.45,23.9,0,2.78,20.6
2021-05-05,121,0,2.6,24.9,0,2.42,21.7
2021-05-19,121,0,3.31,21.8,0,1.77,18.8
2021-05-20,121,0,3.01,22.5,0,1.53,19.9
2021-05-21,121,0,2.36,23.4,0,1.4,21.1
2021-05-22,121,0,2.66,21.8,0,2.19,20.4
2021-05-23,121,0,2.44,21.6,0,1.53,19.5
2021-05-24,121,0,2.55,22.1,0,2.03,19.4
2021-05-25,121,0,2.61,22.8,0,1.58,19.7
2021-06-01,121,0,2.46,24.4,0,1.17,21.9
2021-06-02,121,0,2.5,22.8,0,1.5,20.5
2021-06-03,121,0,2.94,21.4,0,1.53,18.9
2021-06-04,121,0,2.53,21.7,0,1.61,18.9
2021-06-05,121,0,2.74,21.9,0,1.46,19.2
2021-06-06,121,0,2.65,22.6,0,1.68,19.7
2021-06-07,121,0,2.64,22.3,0,1.65,19
2021-06-08,121,0,2.6,22.1,0,1.54,18.9
2021-06-09,121,0,2.05,24.4,0,1.6,20
2021-06-10,121,0,2.4,25.3,0,1.77,23.2
2021-06-11,121,0,2.53,23.4,0,1.6,20.4
2021-06-12,121,0,3.04,24.6,0,1.6,20.9
2021-06-13,121,0,3.78,24.8,0,2.06,22.5
2021-06-14,121,0,2.71,24,0,1.47,21.7
2021-06-15,121,0,2.72,23.4,0,1.72,20.5
2021-06-16,121,0,2.72,23.1,0,1.85,20.3
2021-06-17,121,0,2.86,23.2,0,1.82,21
2021-06-18,121,0,2.63,23.3,0,1.41,21
2021-06-19,121,0,2.56,23.7,0,1.72,21.1
2021-06-20,121,0,2.57,23.6,0,1.64,20.5
2021-06-21,121,0,2.5,24.5,0,1.67,20.9
2021-06-22,121,0,2.42,24.9,0,1.4,22
2021-06-23,121,0,2.62,25.1,0,1.36,22.4
2021-06-24,121,0,2.48,25.2,0,1.46,22.2
2021-06-25,121,0,2.39,25.6,0,1.45,22.1
2021-06-26,121,0,2.51,25.6,0,1.39,22.3
2021-06-27,121,0,2.48,26.8,0,1.48,22.9
2021-06-28,121,0,2.33,27.1,0,1.37,23.3
2021-06-29,121,0,2.54,27.1,0,1.72,23.3
2021-06-30,121,0,2.25,27.4,0,1.52,23.7
2021-07-01,121,0,2.47,27.9,0,2.25,24.8
2021-07-02,121,0,2.34,27.8,0,2.38,24.3
2021-07-03,121,0,2.83,28.4,0,2.82,26
2021-07-04,121,0,2.92,27.2,0,2.78,24.9
2021-07-05,121,0,2.63,26.9,0,2.29,25
2021-07-06,121,0,2.4,26,0,2.05,23.6
2021-07-07,121,0,2.58,26.4,0,1.73,23
2021-07-08,121,0,2.65,26.4,0,1.55,22.9
2021-07-09,121,0,2.6,26.8,0,1.7,23.5
2021-07-10,121,0,2.49,27,0,2.03,24
2021-07-11,121,0,2.49,27.3,0,1.95,24.6
2021-07-12,121,0,2.56,27.2,0,1.65,24.2
2021-07-13,121,0,2.43,27.4,0,1.53,24.5
2021-07-14,121,0,2.36,27.2,0,1.73,24.5
2021-07-15,121,0,2.41,27.4,0,2.07,24.6
2021-07-16,121,0,2.44,28,0,2.04,25.1
2021-07-17,121,0,2.42,28.1,0,1.66,24.5
2021-07-18,121,0,2.74,27.4,0,1.45,23.1
2021-07-19,121,0,2.81,28,0,1.38,24.9
2021-07-20,121,0,2.78,28.5,0,1.29,25.8
2021-07-21,121,0,2.46,27.7,0,1.75,24.9
2021-07-22,121,0,2.57,27.8,0,2.13,25.6
2021-07-23,121,0,2.77,27.4,0,2.7,25.4
2021-07-24,121,0,2.77,27.9,0,2.65,26.3
2021-07-25,121,0,2.69,28.1,0,1.92,25.7
2021-07-26,121,0,2.76,28.3,0,1.4,25.8
2021-07-27,121,0,2.54,27.9,0,1.36,25
2021-07-28,121,0,2.59,28.2,0,2.03,25.5
2021-07-29,121,0,2.85,28.6,0,2.69,26.4
2021-07-30,121,0,2.46,27.5,0,2.31,24.7
2021-07-31,121,0,2.25,28.3,0,1.51,25
2021-05-02,79,0,1.97,23.4,0,1.62,20.3
2021-05-03,79,0,2.15,24,0,1.94,20.4
2021-05-04,79,0,2.59,24.5,0,3.05,21.3
2021-05-05,79,0,2.89,26.1,0,3.25,24.1
2021-05-19,79,0,2.13,22.1,0,1.66,19.3
2021-05-20,79,0,1.95,22.7,0,1.29,20.5
2021-05-21,79,0,2.01,23.1,0,1.42,20.8
2021-05-22,79,0,2.46,21.2,0,2.12,19.6
2021-05-23,79,0,2.12,21.8,0,1.5,20.1
2021-05-24,79,0,2.2,22,0,1.92,19.5
2021-05-25,79,0,1.9,22.8,0,1.39,19.9
2021-06-01,79,0,1.73,24.3,0,0.895,21.9
2021-06-02,79,0,2.01,22.7,0,1.39,20.4
2021-06-03,79,0,2.08,21.7,0,1.54,19.3
2021-06-04,79,0,1.92,21.6,0,1.42,19.3
2021-06-05,79,0,1.95,21.9,0,1.39,19.5
2021-06-06,79,0,2.1,22.6,0,1.68,19.9
2021-06-07,79,0,1.81,22.7,0,1.26,20
2021-06-08,79,0,1.81,22.2,0,1.31,19.2
2021-06-09,79,0,1.92,25.3,0,1.96,21.1
2021-06-10,79,0,2.02,26.4,0,1.62,24.9
2021-06-11,79,0,1.78,23.8,0,1.44,20.7
2021-06-12,79,0,2.19,25,0,1.96,21.5
2021-06-13,79,0,2.41,24.7,0,2.01,22.5
2021-06-14,79,0,2.1,23.6,0,1.35,21.6
2021-06-15,79,0,2.05,23.4,0,1.72,20.9
2021-06-16,79,0,2.3,23,0,1.82,20.5
2021-06-17,79,0,2.02,23.1,0,1.72,21
2021-06-18,79,0,1.95,23.1,0,1.4,20.8
2021-06-19,79,0,2.09,23.5,0,1.84,20.8
2021-06-20,79,0,1.87,23.7,0,1.33,21
2021-06-21,79,0,1.83,24.8,0,1.33,21.4
2021-06-22,79,0,2.07,25.2,0,1.46,22.5
2021-06-23,79,0,1.92,24.9,0,1.36,22.4
2021-06-24,79,0,1.72,25.2,0,1.22,22.4
2021-06-25,79,0,1.99,25.9,0,1.5,23
2021-06-26,79,0,1.86,25.8,0,1.23,22.9
2021-06-27,79,0,1.95,27,0,1.66,23.4
2021-06-28,79,0,1.88,27.8,0,1.39,24.5
2021-06-29,79,0,2.09,27.5,0,1.77,23.9
2021-06-30,79,0,2.06,27.7,0,1.73,24.5
2021-07-01,79,0,2.35,28.1,0,2.24,25.4
2021-07-02,79,0,2.14,27.9,0,2.12,24.5
2021-07-03,79,0,3.15,29.1,0,3.55,27.2
2021-07-04,79,0,2.79,26.9,0,2.56,24.4
2021-07-05,79,0,2.66,26.5,0,2.55,24.3
2021-07-06,79,0,2.55,25.8,0,2.67,23.3
2021-07-07,79,0,1.95,26.6,0,1.6,23.5
2021-07-08,79,0,1.79,26.4,0,1.33,22.9
2021-07-09,79,0,1.88,26.9,0,1.52,23.8
2021-07-10,79,0,2.31,26.8,0,2.17,24.1
2021-07-11,79,0,2.17,27.2,0,1.72,24.8
2021-07-12,79,0,2.06,27.5,0,1.62,24.8
2021-07-13,79,0,2.07,27.3,0,1.59,24.7
2021-07-14,79,0,2.04,27,0,1.49,24.6
2021-07-15,79,0,2.03,27.3,0,1.8,24.5
2021-07-16,79,0,2.32,27.7,0,2.05,24.8
2021-07-17,79,0,1.78,28.3,0,1.45,24.9
2021-07-18,79,0,1.92,28.2,0,1.39,24.6
2021-07-19,79,0,1.93,28.1,0,1.25,25.3
2021-07-20,79,0,1.94,28.3,0,1.2,25.8
2021-07-21,79,0,2.19,27.5,0,1.72,25
2021-07-22,79,0,2.21,27.4,0,1.98,25.2
2021-07-23,79,0,3,27.1,0,3,25
2021-07-24,79,0,3.24,27.5,0,3.33,25.6
2021-07-25,79,0,2.18,27.7,0,1.99,25.2
2021-07-26,79,0,1.9,28.1,0,1.15,25.7
2021-07-27,79,0,1.96,27.9,0,1.23,25.4
2021-07-28,79,0,2.44,28,0,2.19,25.3
2021-07-29,79,0,2.85,28.2,0,2.63,25.7
2021-07-30,79,0,2.41,27.4,0,2.49,24.7
2021-07-31,79,0,1.82,28.3,0,1.5,25.2
2021-08-01,205,0,5.81,26.4,0,4.76,24.6
2021-08-02,205,0,6.09,27.2,0,5.25,25
2021-08-03,205,0,4.3,27.2,0,2.33,24.6
2021-08-04,205,0,4,27.8,0,1.67,25.6
2021-08-05,205,0,3.65,29.2,0,1.66,28.3
2021-08-06,205,0,5.37,28.3,0,4.57,26.4
2021-08-07,205,0,3.96,28.7,0,2.68,27
2021-08-08,205,0,4.18,26.8,0,2.44,25.4
2021-08-09,205,0,4.33,26.6,0,2.79,25.2
2021-08-10,205,0,5,26.6,0,3.99,24.9
2021-08-11,205,0,5.04,26.9,0,3.9,25.1
2021-08-12,205,0,4.67,27.1,0,3.38,25.4
2021-08-13,205,0,4.5,27.1,0,3.24,25.1
2021-08-14,205,0,4.85,26.8,0,3.95,24.9
2021-08-15,205,0,4.87,26.9,0,3.72,25.2
2021-08-16,205,0,5.17,26.6,0,4.06,25.2
2021-08-17,205,0,4.97,25.9,0,3.63,24.5
2021-08-18,205,0,4.94,25.6,0,4.24,24.3
2021-08-19,205,0,4.58,25.3,0,3.57,23.6
2021-08-20,205,0,4.45,25.8,0,2.81,23.8
2021-08-21,205,0,4.77,26.3,0,2.37,24.4
2021-08-22,205,0,6.48,26.2,0,5.34,24.6
2021-08-23,205,0,5.45,25.8,0,4.81,24.3
2021-08-24,205,0,4.2,25.5,0,2.42,23.5
2021-08-25,205,0,4.79,25.7,0,2.77,23.8
2021-08-26,205,0,4.71,26.2,0,3.29,24.2
2021-08-27,205,0,3.96,28,0,2.32,24.7
2021-08-28,205,0,5.27,27.7,0,4.18,26.3
2021-08-29,205,0,5.11,26,0,3.21,24.6
2021-08-30,205,0,5.08,25.9,0,4.09,24.2
2021-08-31,205,0,4.37,25.8,0,2.49,24.1
2021-08-01,44,0,1.63,28.2,0,1.74,26.7
2021-08-02,44,0,1.64,28.7,0,1.89,26.8
2021-08-03,44,0,1.42,28,0,1.41,25.9
2021-08-04,44,0,1.26,28.4,0,0.911,25.8
2021-08-05,44,0,1.64,28.7,0,2.11,27.1
2021-08-06,44,0,1.76,29.5,0,1.96,27.6
2021-08-07,44,0,2.3,29.5,0,2.67,27.6
2021-08-08,44,0,2.03,29.4,0,1.99,28.2
2021-08-09,44,0,2.21,28.6,0,1.76,27.4
2021-08-10,44,0,2.05,28.3,0,1.33,26.7
2021-08-11,44,0,1.82,28.6,0,1.15,26.9
2021-08-12,44,0,1.7,29,0,1.39,27.7
2021-08-13,44,0,1.93,28.5,0,1.64,27.1
2021-08-14,44,0,1.91,28,0,1.28,26.4
2021-08-15,44,0,2.18,28.5,0,1.85,27
2021-08-16,44,0,1.72,28.4,0,1.48,27.2
2021-08-17,44,0,1.95,28,0,1.43,26.6
2021-08-18,44,0,1.84,27.3,0,0.969,25.6
2021-08-19,44,0,1.91,26.9,0,1.6,25.3
2021-08-20,44,0,2.13,26.9,0,1.51,25.4
2021-08-21,44,0,2.1,27.6,0,1.08,26.1
2021-08-22,44,0,2.03,28.2,0,1.15,26.6
2021-08-23,44,0,1.59,27.6,0,0.818,25.9
2021-08-24,44,0,1.97,26.8,0,1.74,25.2
2021-08-25,44,0,1.97,26.8,0,1.41,25.2
2021-08-26,44,0,2.63,27.8,0,0.911,25.9
2021-08-27,44,0,3.37,28.3,0,0.897,26.3
2021-08-28,44,0,1.78,27.5,0,0.677,25.7
2021-08-29,44,0,1.7,27.7,0,1.08,26.6
2021-08-30,44,0,1.99,27.3,0,0.902,25.5
2021-08-31,44,0,2.22,27.6,0,0.911,26.2
2021-08-01,67,0,4.08,27,0,3.24,25
2021-08-02,67,0,4.4,27.4,0,3.84,24.7
2021-08-03,67,0,3.71,27.9,0,3.08,25.1
2021-08-04,67,0,3.38,28.6,0,2.02,26.4
2021-08-05,67,0,4.14,28.8,0,3.59,27.2
2021-08-06,67,0,4.45,29,0,3.9,26.8
2021-08-07,67,0,4.87,28.4,0,4.6,26.4
2021-08-08,67,0,5.03,27,0,3.75,25.5
2021-08-09,67,0,3.99,26.6,0,3.08,25
2021-08-10,67,0,5.09,26.8,0,3.63,25
2021-08-11,67,0,3.94,27.1,0,2.89,25.1
2021-08-12,67,0,3.87,27.4,0,3.04,25.6
2021-08-13,67,0,3.34,27.8,0,2.45,25.7
2021-08-14,67,0,3.44,27.2,0,2.41,25.3
2021-08-15,67,0,4.52,27.2,0,3.65,25.2
2021-08-16,67,0,4.55,26.9,0,4.02,25.3
2021-08-17,67,0,4.34,26.1,0,3.59,24.4
2021-08-18,67,0,3.69,26.1,0,2.36,24.6
2021-08-19,67,0,3.66,25.6,0,3.02,23.8
2021-08-20,67,0,3.14,26.2,0,2.26,24.1
2021-08-21,67,0,3.24,26.7,0,1.82,24.6
2021-08-22,67,0,4.55,26.8,0,3.5,25.1
2021-08-23,67,0,4.1,25.9,0,3.35,24.2
2021-08-24,67,0,3.47,25.6,0,2.66,23.7
2021-08-25,67,0,3.09,26.1,0,2.01,24.3
2021-08-26,67,0,3.4,26.9,0,2.37,24.9
2021-08-27,67,0,3.25,28.1,0,2.77,25.1
2021-08-28,67,0,3.65,27.3,0,2.47,25.5
2021-08-29,67,0,3.7,26.2,0,2.65,24.7
2021-08-30,67,0,3.39,26.2,0,2.27,24.5
2021-08-31,67,0,3.03,26.3,0,1.73,24.8
2021-08-01,78,0,1.74,28.3,0,0.931,26.3
2021-08-02,78,0,1.52,28.8,0,0.652,26.3
2021-08-03,78,0,1.53,28.1,0,0.726,25.5
2021-08-04,78,0,1.62,29,0,0.748,26.6
2021-08-05,78,0,1.66,28.5,0,0.848,25.9
2021-08-06,78,0,1.54,29.2,0,0.974,26.3
2021-08-07,78,0,1.49,28.9,0,1.04,26.3
2021-08-08,78,0,2.06,29.6,0,1.82,28.4
2021-08-09,78,0,2.25,29.1,0,1.66,27.8
2021-08-10,78,0,1.97,28.6,0,1.12,26.9
2021-08-11,78,0,2.11,29.1,0,1.16,27.4
2021-08-12,78,0,1.99,29.5,0,1.08,28.1
2021-08-13,78,0,1.86,28.5,0,0.952,26.4
2021-08-14,78,0,1.83,28.3,0,0.908,26.4
2021-08-15,78,0,1.94,28.5,0,0.972,26.4
2021-08-16,78,0,2.11,29.6,0,1.58,28.7
2021-08-17,78,0,2.27,28.9,0,1.64,27.9
2021-08-18,78,0,1.93,27.8,0,1.01,25.9
2021-08-19,78,0,2.08,27.6,0,1.31,26
2021-08-20,78,0,1.78,26.8,0,0.887,24.6
2021-08-21,78,0,1.89,27.9,0,0.672,26.3
2021-08-22,78,0,2.07,28.4,0,1.09,26.7
2021-08-23,78,0,2.22,28.5,0,1.62,27.5
2021-08-24,78,0,1.92,26.8,0,1.16,24.8
2021-08-25,78,0,1.91,26.6,0,0.984,24.2
2021-08-26,78,0,2.24,27.7,0,1.14,25.8
2021-08-27,78,0,3.08,28.8,0,1.48,26.9
2021-08-28,78,0,2.14,28.1,0,1.2,26.5
2021-08-29,78,0,1.91,28.1,0,1.05,26.7
2021-08-30,78,0,1.9,27.6,0,0.974,25.5
2021-08-31,78,0,1.99,27.9,0,0.941,26.3
2021-08-01,186,0,1.83,29,0,1.3,25.8
2021-08-02,186,0,1.75,29.7,0,1.1,26
2021-08-03,186,0,1.69,29.5,0,1.11,25.9
2021-08-04,186,0,1.6,30.5,0,0.828,26.9
2021-08-05,186,0,2.24,28.7,0,1.67,26.4
2021-08-06,186,0,1.95,30.3,0,1.56,26.8
2021-08-07,186,0,2.82,26.6,0,2.12,26.7
2021-08-10,186,0,2.15,29.3,0,1.37,26.8
2021-08-11,186,0,1.66,30,0,1.09,27
2021-08-12,186,0,1.87,30,0,1.24,27.3
2021-08-13,186,0,1.76,29.6,0,1.03,26.5
2021-08-14,186,0,1.86,29.2,0,1.32,26.3
2021-08-15,186,0,2.07,29.3,0,1.33,26.4
2021-08-16,186,0,1.91,28.9,0,1.11,26.5
2021-08-17,186,0,1.9,28.4,0,1.1,25.8
2021-08-18,186,0,1.86,27.8,0,0.933,25.3
2021-08-19,186,0,2.02,27.6,0,1.49,24.9
2021-08-20,186,0,1.85,27.3,0,0.731,24.4
2021-08-21,186,0,1.86,28.7,0,0.675,26.3
2021-08-22,186,0,2.09,29.3,0,0.987,27
2021-08-23,186,0,1.98,28.6,0,1.31,26.4
2021-08-24,186,0,1.71,27.5,0,0.784,24.1
2021-08-25,186,0,1.77,27.7,0,0.857,24.7
2021-08-26,186,0,2.28,28.4,0,1.23,25.9
2021-08-27,186,0,2.55,29.3,0,1.06,27.1
2021-08-28,186,0,2.32,29.6,0,1.27,27.2
2021-08-29,186,0,1.83,28.5,0,1.1,26.2
2021-08-30,186,0,1.91,28,0,0.846,25.4
2021-08-31,186,0,1.89,27.9,0,0.751,25.5
2021-08-01,259,0,2.53,27.6,0,2.47,23.9
2021-08-02,259,0,2.74,28.4,0,2.54,24
2021-08-03,259,0,2.52,29,0,2.33,25.3
2021-08-04,259,0,2.18,30,0,1.74,26.2
2021-08-05,259,0,2.63,30.4,0,2.65,26.5
2021-08-06,259,0,2.44,30.2,0,2.18,26.4
2021-08-07,259,0,3.16,30.1,0,3.22,27
2021-08-08,259,0,2.39,28.8,0,2.56,26.8
2021-08-09,259,0,2.56,27.8,0,2.42,24.9
2021-08-10,259,0,2.52,28.2,0,2.43,25.2
2021-08-11,259,0,2.5,28.1,0,2.43,24.9
2021-08-12,259,0,2.5,28.6,0,2.5,25.3
2021-08-13,259,0,2.47,28.6,0,2.38,25
2021-08-14,259,0,2.59,28,0,2.33,24.9
2021-08-15,259,0,2.78,28.1,0,2.58,24.7
2021-08-16,259,0,2.76,28.1,0,2.7,25.2
2021-08-17,259,0,2.54,27.3,0,2.49,24.6
2021-08-18,259,0,2.39,27.2,0,2.35,24.8
2021-08-19,259,0,2.55,26.1,0,2.83,23.1
2021-08-20,259,0,2.65,26.6,0,2.46,23.5
2021-08-21,259,0,2.5,27.4,0,2.33,24.2
2021-08-22,259,0,2.27,28.4,0,2.09,25.9
2021-08-23,259,0,2.33,27.2,0,2.23,24.4
2021-08-24,259,0,2.7,26.2,0,2.7,22.6
2021-08-25,259,0,2.4,27.2,0,2.15,23.8
