date,hmd_rlt Bazan,prs_lvl_hgt Bazan,tmp_air_dry Bazan,tmp_air_wet Bazan,tmp_dew_pnt Bazan,wind_dir Bazan,wind_spd Bazan,hmd_rlt Afek,prs_lvl_hgt Afek,tmp_air_dry Afek,tmp_air_wet Afek,tmp_dew_pnt Afek,wind_dir Afek,wind_spd Afek,prs_lvl_hgt Technion,tmp_air_dry Technion,inversion_bywind,inversion_bytemp_delta,inversion_byboth
2018-04-08,70.375,0.0,19.3375,16.0625,13.5875,290.0,3.6875,79.25,0.0,18.134999999999998,14.86,12.205,266.25,2.6875,0.0,16.762499999999996,0,0,0
2018-04-09,68.125,0.0,18.0625,14.6375,11.825,280.0,4.1875,77.125,0.0,18.205,14.8175,12.040000000000001,238.75,2.3125,0.0,15.9625,0,0,0
2018-04-10,72.875,0.0,17.5625,14.7375,12.4875,265.0,4.25,78.625,0.0,18.275,14.775,11.875,206.25,1.6875,0.0,15.037499999999998,0,0,0
2018-04-11,77.0,0.0,18.075,15.624999999999998,13.775,230.0,2.875,79.125,0.0,17.0625,14.85,13.175,196.25,1.875,0.0,16.125,0,0,0
2018-04-12,76.125,0.0,18.5625,15.9375,14.075000000000001,228.75,3.0625,78.375,0.0,17.425,15.1,13.3875,232.5,2.0,0.0,16.9125,2,1,1
2018-04-13,76.75,0.0,20.1125,17.474999999999998,15.7,292.5,3.625,77.25,0.0,19.099999999999998,16.55,14.774999999999999,271.25,2.5625,0.0,18.462500000000002,1,0,0
2018-04-14,78.0,0.0,20.925,18.3125,16.587500000000002,313.75,4.25,80.125,0.0,19.762500000000003,17.525,16.05,273.75,2.3125,0.0,19.3125,0,0,0
2018-04-15,76.625,0.0,20.737499999999997,17.950000000000003,16.1375,246.25,3.0625,81.125,0.0,18.7,16.5625,15.1375,163.75,1.5625,0.0,18.4875,1,1,1
2018-04-16,78.875,0.0,20.725,18.325000000000003,16.799999999999997,308.75,3.625,82.875,0.0,18.95,17.0,15.775,248.75,2.1875,0.0,18.625,0,0,0
2018-04-17,69.5,0.0,21.1,17.375,14.625,260.0,3.5,59.875,0.0,21.3875,15.6375,10.75,135.0,1.5,0.0,21.2375,1,4,1
2018-04-18,56.125,0.0,22.1125,16.5875,12.074999999999998,240.0,3.5,57.375,0.0,21.225,15.774999999999999,11.287500000000001,243.75,1.9375,0.0,24.599999999999998,0,7,0
2018-04-19,69.125,0.0,22.1375,18.274999999999995,15.55,286.25,4.4375,76.0,0.0,20.3,17.537499999999998,15.7,232.5,1.75,0.0,20.8,0,1,0
2018-04-20,71.875,0.0,20.7875,17.575,15.375,227.5,5.1875,71.625,0.0,20.0,16.6625,14.337499999999999,206.25,1.875,0.0,18.2125,0,0,0
2018-04-21,71.5,0.0,21.0125,17.75,15.525,226.25,5.0,71.75,0.0,20.125,16.900000000000002,14.662499999999998,223.75,1.875,0.0,18.1125,0,0,0
2018-04-22,60.125,0.0,20.1125,15.5375,11.674999999999999,302.5,5.125,66.5,0.0,18.699999999999996,14.9625,11.875,266.25,2.625,0.0,17.725,0,0,0
2018-04-23,66.375,0.0,19.8875,16.1,13.225,285.0,3.875,71.75,0.0,17.75,14.625000000000002,12.212499999999999,222.5,2.0625,0.0,17.4625,0,0,0
2018-04-24,72.125,0.0,20.3375,17.125,14.875,233.75,4.3125,62.5,0.0,20.7625,16.012500000000003,12.3875,217.5,2.0,0.0,19.3375,0,3,0
2018-04-25,84.875,0.0,18.7875,17.212500000000002,16.125,96.25,2.5625,87.375,0.0,17.9375,16.6125,15.7625,221.25,2.125,0.0,17.4375,0,0,0
2018-04-26,84.125,0.0,17.55,15.8,14.525,188.75,2.875,87.625,0.0,16.875,15.524999999999999,14.6,213.75,1.5,0.0,16.4125,0,2,0
2018-04-27,77.25,0.0,19.675,17.15,15.437499999999998,240.0,4.0,79.125,0.0,18.725,16.325,14.687499999999998,247.5,2.0,0.0,18.287499999999998,0,2,0
2018-04-28,75.125,0.0,21.487500000000004,18.525000000000002,16.637500000000003,211.25,2.75,78.375,0.0,20.6875,18.075,16.475,203.75,1.1875,0.0,19.2625,1,0,0
2018-04-29,81.125,0.0,20.9875,18.775000000000002,17.4125,213.75,2.875,79.375,0.0,20.65,18.150000000000002,16.6375,193.75,1.875,0.0,19.8,0,1,0
2018-04-30,62.125,0.0,23.849999999999998,18.7125,15.2875,203.75,3.5,59.75,0.0,24.075,18.175,13.974999999999998,163.75,2.4375,0.0,24.487499999999997,0,4,0
2018-05-01,31.375,0.0,29.175,18.4125,9.987499999999999,123.75,6.0625,30.375,0.0,28.825,17.9375,9.2125,123.75,4.375,0.0,27.337500000000002,0,0,0
2018-05-02,34.75,0.0,28.612500000000004,18.587500000000002,10.812500000000002,166.25,5.25,34.875,0.0,28.1875,18.224999999999998,10.5125,142.5,4.0,0.0,26.937499999999996,0,0,0
2018-05-03,37.375,0.0,28.825000000000003,19.175000000000004,12.137500000000001,200.0,3.6875,33.125,0.0,29.3,18.65,10.425,170.0,2.625,0.0,28.5875,0,2,0
2018-05-04,31.875,0.0,29.937500000000004,18.924999999999997,10.5125,123.75,5.5625,32.875,0.0,29.099999999999998,18.512500000000003,10.3125,166.25,3.125,0.0,29.912499999999998,0,3,0
2018-05-05,69.5,0.0,23.0625,19.3875,17.012500000000003,246.25,4.25,67.75,0.0,22.975,19.037499999999998,16.487499999999997,260.0,2.375,0.0,20.437500000000004,0,0,0
2018-05-06,65.5,0.0,23.025,18.6375,15.6625,216.25,2.625,66.875,0.0,22.2625,18.112499999999997,15.174999999999999,160.0,2.0,0.0,22.0625,1,1,1
2018-05-07,71.625,0.0,22.512500000000003,19.1,16.9125,223.75,5.875,71.875,0.0,22.075,18.737499999999997,16.5875,233.75,2.25,0.0,20.4875,0,0,0
2018-05-08,77.25,0.0,19.6875,17.15,15.275,228.75,3.8125,79.625,0.0,18.8625,16.625,15.0625,201.25,2.3125,0.0,17.825,0,0,0
2018-05-09,73.25,0.0,21.012500000000003,17.875,15.7125,240.0,3.5625,75.375,0.0,20.375,17.4875,15.55,246.25,1.8125,0.0,18.8375,1,1,0
2018-05-10,71.375,0.0,22.400000000000002,18.65,16.0625,218.75,4.9375,66.375,0.0,22.825000000000003,18.212500000000002,15.000000000000002,195.0,2.1875,0.0,20.975,0,1,0
2018-05-11,76.875,0.0,22.499999999999996,19.749999999999996,18.112499999999997,296.25,4.9375,78.625,0.0,21.799999999999997,19.325,17.825,290.0,2.375,0.0,20.3375,0,0,0
2018-05-12,74.5,0.0,21.7875,18.812500000000004,16.875,253.75,5.375,72.75,0.0,21.4875,18.325,16.224999999999998,243.75,1.9375,0.0,19.5,0,1,0
2018-05-13,71.625,0.0,22.000000000000004,18.6625,16.474999999999998,252.5,5.0,75.25,0.0,20.8375,17.9625,16.075,232.5,1.6875,0.0,19.3375,0,0,0
2018-05-14,76.375,0.0,21.575,18.8,17.0625,282.5,3.625,79.5,0.0,20.537499999999998,18.212500000000002,16.650000000000002,262.5,2.0625,0.0,19.5625,0,0,0
2018-05-15,78.375,0.0,21.887500000000003,19.35,17.800000000000004,291.25,4.4375,80.625,0.0,20.7375,18.475,17.1125,267.5,2.6875,0.0,20.075,0,2,0
2018-05-16,77.25,0.0,23.324999999999996,20.5,18.8625,325.0,4.0625,73.625,0.0,22.687499999999996,19.3,17.225,216.25,2.4375,0.0,21.55,0,0,0
2018-05-17,55.75,0.0,26.712500000000002,19.775,14.8,237.5,4.125,50.0,0.0,26.125,18.0375,11.524999999999999,177.5,2.125,0.0,27.3125,0,4,0
2018-05-18,34.5,0.0,30.4375,19.1625,10.2375,181.25,5.5,33.375,0.0,29.899999999999995,18.412499999999998,8.975,197.5,2.9375,0.0,31.137500000000003,0,4,0
2018-05-19,42.625,0.0,29.35,20.337500000000002,13.775,243.75,4.1875,40.875,0.0,29.462500000000002,19.9875,12.774999999999999,227.5,2.5625,0.0,30.599999999999998,0,6,0
2018-05-20,59.25,0.0,27.3,21.3375,17.6625,292.5,4.1875,72.625,0.0,25.212500000000006,21.449999999999996,19.275000000000002,267.5,2.0,0.0,27.85,0,4,0
2018-05-21,62.375,0.0,26.525,21.025000000000002,17.424999999999997,263.75,2.0625,71.875,0.0,24.537499999999998,20.5125,18.162499999999998,140.0,1.25,0.0,27.050000000000004,1,5,1
2018-05-22,48.0,0.0,28.5875,20.4625,15.0625,180.0,2.125,53.25,0.0,27.737499999999997,20.387500000000003,15.575,193.75,0.9375,0.0,29.5,2,5,1
2018-05-23,63.25,0.0,26.8375,21.8125,18.962500000000002,285.0,4.1875,74.25,0.0,25.037499999999998,21.8,20.025,248.75,2.0,0.0,24.3375,0,1,0
2018-05-24,67.75,0.0,25.3125,21.037500000000005,18.5625,220.0,2.75,77.75,0.0,23.787499999999998,20.950000000000003,19.349999999999994,213.75,1.625,0.0,23.5,1,2,1
2018-05-25,62.125,0.0,25.575,20.0625,16.3375,243.75,3.1875,63.25,0.0,24.5875,19.4125,15.9375,228.75,1.8125,0.0,24.0125,0,2,0
2018-05-26,73.125,0.0,24.749999999999996,21.375,19.4625,330.0,4.6875,76.625,0.0,23.462500000000002,20.5875,18.9,247.5,2.4375,0.0,22.1125,0,0,0
2018-05-27,72.375,0.0,24.825,21.3125,19.3625,332.5,4.4375,77.875,0.0,23.425,20.725,19.2,261.25,2.9375,0.0,22.1,0,0,0
2018-05-28,74.25,0.0,25.0375,21.7625,20.025,328.75,4.375,77.875,0.0,24.15,21.4375,19.9625,317.5,3.0625,0.0,22.525,0,0,0
2018-05-29,72.25,0.0,25.1125,21.5875,19.599999999999998,326.25,4.3125,77.375,0.0,23.8,20.974999999999998,19.4125,232.5,2.125,0.0,22.3375,0,0,0
2018-05-30,69.125,0.0,24.624999999999996,20.6625,18.3125,253.75,3.5,77.71428571428571,0.0,22.714285714285715,20.0,18.400000000000002,180.0,1.625,0.0,21.9875,0,0,0
2018-05-31,69.875,0.0,24.437499999999996,20.562500000000004,18.3375,237.5,3.0625,74.625,0.0,23.1625,20.0375,18.2125,227.5,1.875,0.0,21.724999999999998,2,0,0
2018-06-01,69.125,0.0,24.3125,20.3625,18.0,237.5,3.875,73.25,0.0,23.4125,20.037499999999998,18.0125,206.25,2.125,0.0,21.9125,0,0,0
2018-06-02,64.125,0.0,24.875,20.162499999999998,17.2375,266.25,3.9375,71.375,0.0,23.062499999999996,19.55,17.3125,124.0,2.6,0.0,22.025000000000002,0,0,0
2018-06-03,71.0,0.0,24.6625,20.987499999999997,18.8375,260.0,4.0,76.625,0.0,23.075,20.175000000000004,18.525000000000002,128.65591397849462,2.610215053763441,0.0,22.174999999999997,0,0,0
2018-06-04,69.875,0.0,25.3375,21.375,19.224999999999998,317.5,3.9375,78.0,0.0,23.562500000000004,20.7625,19.25,133.31182795698925,2.620430107526882,0.0,22.35,0,0,0
2018-06-05,71.25,0.0,25.674999999999997,21.862499999999997,19.8,302.5,3.75,77.625,0.0,23.7375,20.95,19.425000000000004,137.96774193548387,2.6306451612903228,0.0,22.75,0,0,0
2018-06-06,76.25,0.0,25.9,22.8,21.224999999999998,322.5,5.0625,72.125,0.0,24.55,20.849999999999998,18.6625,142.6236559139785,2.6408602150537637,0.0,23.5625,0,0,0
2018-06-07,80.5,0.0,26.737499999999997,24.187500000000004,23.0,318.75,6.6875,75.125,0.0,26.874999999999996,23.425,21.75,147.27956989247312,2.6510752688172046,0.0,24.149999999999995,0,0,0
2018-06-08,66.5,0.0,28.2625,23.2,20.400000000000002,302.5,4.6875,76.0,0.0,26.700000000000003,23.349999999999998,21.6,151.93548387096774,2.661290322580645,0.0,26.0,0,0,0
2018-06-09,71.75,0.0,26.437499999999996,22.4625,20.287499999999998,208.75,2.875,79.75,0.0,25.0625,22.3875,21.062500000000004,156.59139784946237,2.671505376344086,0.0,24.724999999999998,0,1,0
2018-06-10,69.125,0.0,27.1375,22.724999999999998,20.4125,231.25,2.875,76.75,0.0,25.8,22.600000000000005,21.025000000000002,161.247311827957,2.681720430107527,0.0,24.5875,1,2,1
2018-06-11,66.5,0.0,26.200000000000003,21.675000000000004,19.15,247.5,4.1875,70.875,0.0,25.037499999999998,21.2375,19.075,165.90322580645162,2.6919354838709677,0.0,23.3875,0,0,0
2018-06-12,67.125,0.0,25.987499999999994,21.575,19.150000000000002,246.25,4.375,73.5,0.0,24.549999999999997,21.175,19.3125,170.55913978494624,2.7021505376344086,0.0,22.962500000000002,0,0,0
2018-06-13,72.375,0.0,25.912499999999998,22.187500000000004,20.15,222.5,3.625,78.25,0.0,24.687500000000004,21.862499999999997,20.349999999999998,175.21505376344086,2.7123655913978495,0.0,23.2625,0,0,0
2018-06-14,69.125,0.0,26.150000000000002,21.9125,19.537499999999998,260.0,3.25,76.75,0.0,24.512500000000003,21.450000000000003,19.8125,179.8709677419355,2.7225806451612904,0.0,23.55,1,0,0
2018-06-15,69.625,0.0,25.774999999999995,21.575000000000003,19.225,248.75,2.625,76.625,0.0,24.0125,20.9125,19.2375,184.52688172043008,2.7327956989247313,0.0,23.612500000000004,1,1,0
2018-06-16,46.875,0.0,29.962500000000002,21.3375,15.612500000000002,198.75,4.0,43.5,0.0,29.599999999999998,19.8,12.5125,189.18279569892474,2.743010752688172,0.0,30.049999999999997,0,5,0
2018-06-17,66.875,0.0,27.1875,22.662500000000005,20.25,297.5,4.875,69.75,0.0,26.425,22.437500000000004,20.2875,193.83870967741933,2.753225806451613,0.0,24.5,0,0,0
2018-06-18,63.875,0.0,26.675,21.762499999999996,18.9875,298.75,4.0625,68.875,0.0,25.525,21.45,19.2,198.49462365591398,2.7634408602150535,0.0,23.55,0,0,0
2018-06-19,66.5,0.0,26.65,22.1,19.650000000000002,298.75,3.875,70.875,0.0,25.237499999999997,21.474999999999998,19.3625,203.15053763440858,2.7736559139784944,0.0,23.85,0,0,0
2018-06-20,67.125,0.0,26.725,22.25,19.8375,283.75,4.0625,71.0,0.0,24.962500000000002,21.1875,19.15,207.80645161290323,2.7838709677419353,0.0,24.150000000000002,0,0,0
2018-06-21,67.5,0.0,26.825,22.45,20.125,312.5,4.125,72.5,0.0,25.3125,21.75,19.85,212.46236559139783,2.794086021505376,0.0,23.85,0,0,0
2018-06-22,69.875,0.0,26.549999999999997,22.525000000000002,20.349999999999998,296.25,3.6875,74.375,0.0,25.150000000000002,21.862500000000004,20.0625,217.11827956989248,2.804301075268817,0.0,23.950000000000003,0,0,0
2018-06-23,67.125,0.0,26.675,22.174999999999997,19.787499999999998,287.5,3.6875,73.125,0.0,25.212500000000002,21.674999999999997,19.787499999999998,221.77419354838707,2.814516129032258,0.0,24.325,0,0,0
2018-06-24,65.25,0.0,27.112499999999997,22.3625,19.8375,313.75,4.5,72.25,0.0,25.237499999999997,21.587500000000002,19.612499999999997,226.43010752688173,2.824731182795699,0.0,24.1625,0,0,0
2018-06-25,68.5,0.0,26.825,22.562500000000004,20.3375,311.25,3.9375,75.0,0.0,24.937500000000004,21.699999999999996,19.924999999999997,231.08602150537632,2.83494623655914,0.0,24.3125,1,0,0
2018-06-26,70.875,0.0,27.2375,23.3,21.275000000000002,300.0,4.375,76.125,0.0,25.362500000000004,22.275,20.650000000000002,235.74193548387095,2.8451612903225807,0.0,24.55,0,0,0
2018-06-27,73.0,0.0,27.675,23.95,22.2125,288.75,4.125,76.875,0.0,26.3125,23.224999999999998,21.75,240.39784946236557,2.8553763440860216,0.0,25.2125,0,0,0
2018-06-28,70.0,0.0,27.774999999999995,23.637499999999996,21.637500000000003,311.25,4.875,73.5,0.0,26.625,23.125,21.375000000000004,245.0537634408602,2.865591397849462,0.0,25.0125,0,0,0
2018-06-29,59.625,0.0,27.025,21.525,18.3125,302.5,4.4375,61.25,0.0,26.1875,21.025000000000002,18.0125,249.70967741935482,2.875806451612903,0.0,24.1,0,0,0
2018-06-30,59.75,0.0,26.6625,21.175,18.0,302.5,4.0625,63.875,0.0,25.1375,20.375,17.55,254.36559139784944,2.886021505376344,0.0,23.7875,1,0,0
2018-07-01,61.625,0.0,26.8125,21.55,18.55,305.0,4.3125,67.625,0.0,25.1625,20.85,18.4,259.02150537634407,2.8962365591397847,0.0,24.375,0,1,0
2018-07-02,63.125,0.0,27.487499999999997,22.387500000000003,19.650000000000002,321.25,4.5625,71.125,0.0,25.725,21.9125,19.8375,263.67741935483866,2.9064516129032256,0.0,24.412499999999998,0,0,0
2018-07-03,63.375,0.0,27.487500000000004,22.487499999999997,19.775000000000002,321.25,4.375,67.625,0.0,26.1875,21.9375,19.6,268.3333333333333,2.9166666666666665,0.0,24.5,0,0,0
2018-07-04,68.875,0.0,27.712500000000006,23.349999999999998,21.15,278.75,3.6875,75.0,0.0,25.787499999999998,22.525,20.825000000000003,217.5,2.25,0.0,24.662499999999998,0,0,0
2018-07-05,69.125,0.0,28.575,24.137500000000003,22.037499999999998,213.75,3.1875,75.5,0.0,27.4375,24.0375,22.474999999999998,187.5,1.8125,0.0,25.812500000000004,1,0,0
2018-07-06,68.0,0.0,28.825000000000003,24.174999999999997,21.9125,211.25,3.375,72.625,0.0,27.799999999999997,23.725,21.825,190.0,1.6875,0.0,26.0625,1,0,0
2018-07-07,66.75,0.0,28.824999999999996,23.874999999999996,21.349999999999998,193.75,3.125,75.375,0.0,27.537499999999998,23.9625,22.25,213.75,1.9375,0.0,26.05,0,1,0
2018-07-08,70.0,0.0,28.1625,23.737499999999997,21.5125,238.75,3.0625,80.0,0.0,26.2,23.425,22.112499999999997,212.5,1.75,0.0,25.4,0,0,0
2018-07-09,69.25,0.0,27.975,23.587500000000002,21.4625,298.75,3.625,77.375,0.0,26.475,23.4,21.8875,296.25,2.25,0.0,25.5375,1,1,1
2018-07-10,67.625,0.0,27.9,23.375,21.05,246.25,3.6875,74.625,0.0,26.224999999999998,22.849999999999998,21.15,267.5,2.5625,0.0,25.2125,0,0,0
2018-07-11,65.375,0.0,28.775,23.9125,21.462500000000002,306.25,5.0,72.75,0.0,26.925000000000004,23.25,21.437499999999996,253.75,2.375,0.0,25.65,0,0,0
2018-07-12,60.125,0.0,28.037500000000005,22.5,19.412499999999998,282.5,4.625,62.125,0.0,27.3875,22.174999999999997,19.35,292.5,2.25,0.0,25.075,0,0,0
2018-07-13,66.875,0.0,28.0625,23.500000000000004,21.1625,246.25,4.5625,67.0,0.0,27.662500000000005,23.137500000000003,20.85,250.0,1.875,0.0,25.4625,0,0,0
2018-07-14,71.375,0.0,28.925,24.937499999999996,23.074999999999996,222.5,3.75,70.625,0.0,28.575000000000003,24.4625,22.5625,230.0,2.25,0.0,26.25,0,0,0
2018-07-15,69.5,0.0,28.625,24.3125,22.249999999999996,236.25,3.3125,74.875,0.0,27.1,23.6375,22.0125,226.25,1.9375,0.0,25.699999999999996,0,0,0
2018-07-16,69.0,0.0,28.8625,24.2875,22.075000000000003,260.0,3.5,75.875,0.0,27.525000000000002,24.162499999999994,22.5625,252.5,2.0,0.0,25.924999999999997,0,0,0
2018-07-17,72.0,0.0,28.512499999999996,24.499999999999996,22.625,258.75,3.6875,77.5,0.0,27.112499999999997,23.962500000000002,22.55,221.25,2.0625,0.0,26.2,0,1,0
2018-07-18,70.0,0.0,28.5625,24.2,22.1,232.5,3.4375,75.75,0.0,27.35,23.937499999999996,22.2875,208.75,1.6875,0.0,25.9875,0,1,0
2018-07-19,69.5,0.0,28.375,24.1,22.000000000000004,225.0,3.125,72.125,0.0,27.3125,23.45,21.6,222.5,2.0,0.0,25.925,1,0,0
2018-07-20,64.625,0.0,28.5625,23.5625,21.0,236.25,4.375,66.875,0.0,27.637500000000003,23.05,20.662499999999998,240.0,1.875,0.0,25.812500000000004,0,0,0
2018-07-21,63.25,0.0,28.6875,23.512500000000003,20.787499999999998,262.5,4.6875,66.375,0.0,27.875,23.2875,20.8875,266.25,2.3125,0.0,25.774999999999995,0,0,0
2018-07-22,70.0,0.0,28.724999999999998,24.5125,22.5,256.25,4.5625,71.125,0.0,28.212499999999995,24.262500000000003,22.325,271.25,2.0625,0.0,25.937499999999996,0,0,0
2018-07-23,69.25,0.0,29.5625,25.112500000000004,23.075,208.75,3.5625,70.0,0.0,28.9125,24.6,22.575,226.25,1.6875,0.0,26.6375,1,0,0
2018-07-24,62.25,0.0,30.0125,24.237499999999997,21.287499999999998,201.25,3.5,72.375,0.0,28.537499999999998,24.3875,22.362499999999994,168.75,1.6875,0.0,27.512500000000003,0,0,0
2018-07-25,53.0,0.0,31.3125,23.375,18.499999999999996,240.0,4.125,58.5,0.0,29.5375,23.0125,19.262499999999996,243.75,2.4375,0.0,29.4125,0,1,0
2018-07-26,63.25,0.0,29.000000000000004,23.725,21.0,275.0,3.75,67.75,0.0,27.6375,23.187499999999996,20.925,280.0,2.4375,0.0,25.6875,0,0,0
2018-07-27,62.625,0.0,28.925000000000004,23.6,20.8875,313.75,4.5625,68.25,0.0,27.325,22.987499999999997,20.7125,258.75,2.5625,0.0,25.65,0,0,0
2018-07-28,62.75,0.0,28.5625,23.2875,20.549999999999997,281.25,5.3125,64.625,0.0,28.1125,23.225,20.7,293.75,2.4375,0.0,25.8375,0,0,0
2018-07-29,64.625,0.0,28.787499999999994,23.7875,21.2375,282.5,5.125,66.0,0.0,28.15,23.487499999999997,21.087500000000002,295.0,2.5625,0.0,26.025000000000002,0,0,0
2018-07-30,64.125,0.0,28.512499999999996,23.4,20.775,266.25,3.8125,67.125,0.0,27.587500000000002,23.125000000000004,20.7875,256.25,2.3125,0.0,25.837500000000002,0,0,0
2018-07-31,66.375,0.0,28.187499999999996,23.512500000000003,21.112499999999997,270.0,4.5,69.25,0.0,27.262500000000003,23.05,20.925,261.25,2.5,0.0,25.499999999999996,0,0,0
2018-08-01,65.75,0.0,28.5,23.6875,21.225,280.0,5.0,68.125,0.0,27.6,23.249999999999996,21.037499999999998,296.25,2.375,0.0,25.775,0,0,0
2018-08-02,70.75,0.0,29.2625,25.1625,23.249999999999996,275.0,5.0625,72.5,0.0,28.537500000000005,24.7625,23.05,286.25,2.5,0.0,26.1875,0,0,0
2018-08-03,72.0,0.0,29.35,25.424999999999997,23.625,250.0,4.9375,72.25,0.0,28.949999999999996,25.112499999999997,23.35,267.5,2.0625,0.0,26.575000000000003,0,0,0
2018-08-04,70.25,0.0,29.25,25.0625,23.1375,246.25,3.5625,71.0,0.0,28.5375,24.537499999999998,22.625,248.75,2.3125,0.0,26.2,0,0,0
2018-08-05,69.125,0.0,28.625000000000004,24.275000000000002,22.175,276.25,3.875,71.75,0.0,27.71666666666667,23.633333333333336,21.616666666666664,252.5,2.4375,0.0,25.7875,1,0,0
2018-08-06,68.125,0.0,28.712500000000002,24.225,22.087500000000002,298.75,4.4375,85.5,0.0,27.704464285714288,23.641964285714288,21.640178571428567,240.0,2.125,0.0,25.7625,0,0,0
2018-08-07,68.375,0.0,28.6875,24.2,22.0625,280.0,3.875,85.08333333333333,0.0,27.692261904761907,23.650595238095242,21.663690476190474,243.75,2.0625,0.0,25.725,0,0,0
2018-08-08,69.375,0.0,29.199999999999996,24.825000000000003,22.8,265.0,4.25,84.66666666666667,0.0,27.680059523809526,23.659226190476193,21.687202380952378,278.75,2.0625,0.0,26.25,0,0,0
2018-08-09,71.5,0.0,29.5375,25.487499999999997,23.6125,266.25,4.5625,84.25,0.0,27.667857142857144,23.667857142857144,21.710714285714282,286.25,2.3125,0.0,26.9,0,0,0
2018-08-10,73.375,0.0,29.45,25.6125,23.8625,252.5,4.1875,83.83333333333333,0.0,27.655654761904763,23.6764880952381,21.73422619047619,262.5,2.0,0.0,26.85,0,0,0
2018-08-11,72.125,0.0,29.112499999999997,25.05,23.200000000000003,258.75,3.625,83.41666666666667,0.0,27.643452380952382,23.68511904761905,21.757738095238093,240.0,1.875,0.0,26.6875,0,1,0
2018-08-12,70.375,0.0,28.737499999999997,24.474999999999998,22.45,226.25,3.6875,83.0,0.0,27.63125,23.69375,21.781249999999996,256.25,1.9375,0.0,26.2625,0,2,0
2018-08-13,67.5,0.0,28.9375,24.337500000000002,22.075,265.0,5.4375,82.58333333333333,0.0,27.61904761904762,23.702380952380956,21.804761904761904,281.25,2.25,0.0,26.2,0,0,0
2018-08-14,65.25,0.0,28.937500000000004,24.0125,21.55,268.75,4.75,82.16666666666667,0.0,27.60684523809524,23.711011904761907,21.828273809523807,280.0,2.1875,0.0,25.999999999999996,0,0,0
2018-08-15,67.75,0.0,28.8875,24.2875,22.1,266.25,4.375,81.75,0.0,27.59464285714286,23.71964285714286,21.85178571428571,278.75,2.4375,0.0,25.7625,0,0,0
2018-08-16,66.875,0.0,28.5875,23.887500000000003,21.525,285.0,4.0,81.33333333333333,0.0,27.582440476190477,23.728273809523813,21.87529761904762,265.0,2.125,0.0,25.562500000000004,0,0,0
2018-08-17,65.875,0.0,28.375000000000004,23.537499999999998,21.099999999999998,268.75,4.0625,80.91666666666667,0.0,27.570238095238096,23.736904761904764,21.898809523809522,252.5,2.1875,0.0,25.7125,0,0,0
2018-08-18,66.625,0.0,28.375000000000004,23.725,21.3625,277.5,4.625,80.5,0.0,27.558035714285715,23.745535714285715,21.922321428571426,265.0,2.125,0.0,25.575,0,0,0
2018-08-19,65.375,0.0,28.45,23.5875,21.0625,270.0,4.1875,80.08333333333333,0.0,27.545833333333334,23.75416666666667,21.945833333333333,263.75,1.8125,0.0,25.700000000000003,0,0,0
2018-08-20,65.875,0.0,28.224999999999998,23.412499999999998,20.9375,248.75,3.1875,79.66666666666667,0.0,27.53363095238095,23.76279761904762,21.969345238095237,206.25,2.0,0.0,25.5375,1,0,0
2018-08-21,67.0,0.0,28.074999999999996,23.4375,21.0625,243.75,3.5625,79.25,0.0,27.52142857142857,23.771428571428572,21.99285714285714,188.75,1.75,0.0,25.4875,0,0,0
2018-08-22,71.125,0.0,28.424999999999997,24.45,22.550000000000004,288.75,4.4375,78.83333333333333,0.0,27.509226190476188,23.780059523809523,22.016369047619044,253.75,1.9375,0.0,25.962500000000002,0,0,0
2018-08-23,72.125,0.0,29.487500000000004,25.537499999999998,23.725,277.5,4.1875,78.41666666666667,0.0,27.497023809523807,23.788690476190478,22.03988095238095,281.25,2.25,0.0,26.387500000000003,0,0,0
2018-08-24,71.75,0.0,29.35,25.325,23.45,310.0,4.5625,78.0,0.0,27.484821428571426,23.79732142857143,22.063392857142855,253.75,2.3125,0.0,26.475,0,0,0
2018-08-25,69.625,0.0,28.9375,24.637500000000003,22.6375,301.25,4.4375,77.58333333333333,0.0,27.472619047619045,23.80595238095238,22.08690476190476,251.25,2.25,0.0,25.924999999999997,0,0,0
2018-08-26,64.625,0.0,28.8,23.787499999999998,21.275,292.5,5.375,77.16666666666667,0.0,27.460416666666664,23.814583333333335,22.110416666666666,277.5,2.375,0.0,25.9625,0,0,0
2018-08-27,64.875,0.0,29.025000000000002,24.0,21.525,291.25,5.0,76.75,0.0,27.448214285714283,23.823214285714286,22.13392857142857,296.25,2.5625,0.0,26.225,0,0,0
2018-08-28,67.5,0.0,28.987499999999997,24.3625,22.1375,327.5,4.125,76.33333333333333,0.0,27.4360119047619,23.831845238095237,22.157440476190473,292.5,2.5,0.0,26.55,0,0,0
2018-08-29,67.125,0.0,28.349999999999998,23.7125,21.475,272.5,4.625,75.91666666666667,0.0,27.42380952380952,23.840476190476192,22.18095238095238,277.5,3.0,0.0,25.825000000000003,1,0,0
2018-08-30,67.25,0.0,28.95,24.3125,22.137499999999996,315.0,4.9375,75.5,0.0,27.41160714285714,23.849107142857143,22.204464285714284,320.0,3.0,0.0,25.9625,0,0,0
2018-08-31,68.625,0.0,28.6375,24.224999999999998,22.175,283.75,4.0,75.08333333333333,0.0,27.39940476190476,23.857738095238094,22.227976190476188,303.75,2.3125,0.0,25.825,0,0,0
